id,part,source_file,source_locator,authority_sha256,observation,adverse_evidence,proposed_smallest_correction,status
SHEAVES-015,p01,sheaves.tex,sheaves.tex:2058-2064,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The Yoneda sentence says the adjunction formula determines the pullback 'uniquely'.","A left adjoint represented by the Hom functor is determined canonically only up to unique natural isomorphism unless a concrete construction or strict choice has already been fixed.","Replace 'uniquely' by 'up to unique isomorphism', or state that the later construction fixes a chosen representative.",reported_to_cjk1_2026-08-22
SHEAVES-016,p01,sheaves.tex,sheaves.tex:2100-2105,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The canonical map G(U) to f_pG(f^{-1}(U)) uses U without introducing it as an open subset of Y.","The neighbourhood system contains U only when U is an open of Y; this quantification is needed for the displayed component of i_G.","Begin 'For every open U subset Y, there is a canonical map...'.",reported_to_cjk1_2026-08-22
SHEAVES-017,p01,sheaves.tex,sheaves.tex:2116-2120,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The sentence reads 'let U subset X open'.","The predicate lacks a copula/determiner.","Write 'let U subset X be open'.",reported_to_cjk1_2026-08-22
SHEAVES-018,p01,sheaves.tex,sheaves.tex:2264-2273,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The phrase 'if and only if corresponding family of maps' is missing the article.","The intended subject is the corresponding family (a_V).","Insert 'the' before 'corresponding family'.",reported_to_cjk1_2026-08-22
SHEAVES-019,p01,sheaves.tex,sheaves.tex:2298-2305,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The proof says 'restruction map'.","The arrow is the ordinary restriction map from F(f^{-1}(V)) to F(U).","Replace 'restruction' by 'restriction'.",reported_to_cjk1_2026-08-22
SHEAVES-020,p01,sheaves.tex,sheaves.tex:2313-2323;2373-2380,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"Two hypotheses say 'an g-map'.","The pronounced consonant requires the article 'a'.","Replace both occurrences by 'a g-map'.",reported_to_cjk1_2026-08-22
SHEAVES-021,p01,sheaves.tex,sheaves.tex:2321-2332,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The definition says 'commutativity of the diagrams' but only one diagram follows.","The single xymatrix defines the component of the composite.","Use singular 'the diagram', unless another diagram was omitted.",reported_to_cjk1_2026-08-22
SHEAVES-022,p01,sheaves.tex,sheaves.tex:2353-2360,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The prose says 'The image of a representative ... is mapped to'.","The double passive confuses the representative with its image; the formula gives the direct assignment.","Write 'A representative (V,s) ... is mapped to the element represented by ...'.",reported_to_cjk1_2026-08-22
SHEAVES-023,p01,sheaves.tex,sheaves.tex:2361-2371,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The parenthesis '(for f(x) in V subset Y open)' is missing a copula/determiner.","The intended range is over open neighbourhoods V of f(x) in Y.","Write '(for every open V subset Y containing f(x))'.",reported_to_cjk1_2026-08-22
SHEAVES-024,p01,sheaves.tex,sheaves.tex:2435-2437,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The second of two announced assignments uses G to f_pG rather than G mapsto f_pG.","Both expressions name object assignments defining functors; the first correctly uses mapsto.","Replace the second to-arrow by mapsto.",reported_to_cjk1_2026-08-22
SHEAVES-025,p01,sheaves.tex,sheaves.tex:2455-2464,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The sentence has two successive predicates: 'the corresponding map ... is the map ... is also a map'.","The displayed composite is the corresponding map and is a morphism of abelian presheaves.","Split after the displayed composite or remove the first 'is the map'.",reported_to_cjk1_2026-08-22
SHEAVES-026,p01,sheaves.tex,sheaves.tex:2455-2476,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The summary writes psi mapsto f_*psi, although the typed construction two lines earlier is f_*psi composed with i_G.","Bare f_*psi has source f_*f_pG, not G, and therefore is not an element of the Hom set on the right side of the adjunction.","Restore the unit: psi mapsto f_*psi composed with i_G.",reported_to_cjk1_2026-08-22
SHEAVES-027,p01,sheaves.tex,sheaves.tex:2479-2483,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"For f:X to Y the paragraph puts F on Y and f_*F on X.","The functor was defined as f_*:Ab(X) to Ab(Y), and the preceding set-valued pushforward lemma has the same variance.","Replace 'F ... on Y' by 'F ... on X' and 'f_*F ... on X' by '... on Y'.",reported_to_cjk1_2026-08-22
SHEAVES-028,p01,sheaves.tex,sheaves.tex:2686-2690,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"A comma separates the compound subject 'the pullback and pushforward functors' from singular 'is'.","The compound plural subject requires 'are' and no intervening comma.","Write 'the natural setting for defining the pullback and pushforward functors is ...' or recast with a singular subject.",reported_to_cjk1_2026-08-22
SHEAVES-029,p01,sheaves.tex,sheaves.tex:2708-2710,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The proof begins 'Let V subset Y is open'.","The construction requires V to be an open subset of Y.","Replace by 'Let V subset Y be open'.",reported_to_cjk1_2026-08-22
SHEAVES-030,p01,sheaves.tex,sheaves.tex:2741-2743,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The proof begins 'Let U subset X is open'.","The construction requires U to be an open subset of X.","Replace by 'Let U subset X be open'.",reported_to_cjk1_2026-08-22
SHEAVES-031,p01,sheaves.tex,sheaves.tex:2802-2809,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"A display ending with a full stop is followed by the lowercase fragment 'according to Section ...'.","The citation modifies the preceding equality and should form part of that sentence or begin a new capitalized sentence.","Remove the display-final stop and continue 'according to...', or write 'This is Section ...'.",reported_to_cjk1_2026-08-22
SHEAVES-032,p01,sheaves.tex,sheaves.tex:2835-2838;2871-2873,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The hypotheses and Hom categories are for presheaves, but the third equality is called an equality 'of abelian sheaves'.","At this point F is only a presheaf of O-modules, so f_*F is an abelian presheaf; no sheaf hypothesis or sheafification has occurred.","Replace 'of abelian sheaves' by 'of abelian presheaves'.",reported_to_cjk1_2026-08-22
SHEAVES-033,p01,sheaves.tex,sheaves.tex:2952-2962,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"A display ending with a full stop is followed by lowercase 'where'; 'Lemmas' is plural before one reference.","The two equalities are justified separately by one lemma each.","Integrate 'where' into the sentence and replace 'Lemmas' by singular 'Lemma'.",reported_to_cjk1_2026-08-22
SHEAVES-034,p01,sheaves.tex,sheaves.tex:2986-2998,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"A display ending with a full stop is followed by lowercase fragment 'which are a combination of'.","The relative clause should attach to 'the equalities' before the display or become an independent sentence.","Write 'These equalities combine Lemma ... and ...'.",reported_to_cjk1_2026-08-22
SHEAVES-035,p01,sheaves.tex,sheaves.tex:3122-3128,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The pushforward definition reads 'which as a sheaf ... equals ... and with module structure ...', breaking the parallel construction.","The intended object is f_*F as an abelian sheaf, equipped by restriction of scalars along f-sharp.","Recast as 'whose underlying abelian sheaf is f_*F and whose module structure is obtained by restriction along f-sharp'.",reported_to_cjk1_2026-08-22
SHEAVES-036,p01,sheaves.tex,sheaves.tex:3206-3211,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The introductory data coordinate 'Given a morphism ..., and a sheaf F, a sheaf G ...' without a second conjunction or verb.","Both F and G are hypotheses for the definition of an f-map of module sheaves.","Write 'Given ..., a sheaf F ..., and a sheaf G ..., the notion ... makes sense'.",reported_to_cjk1_2026-08-22
SHEAVES-037,p01,sheaves.tex,sheaves.tex:3230-3236,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The phrase 'and x in X the induced map on stalks' lacks punctuation/verb linking x to the displayed map.","The map phi_x is induced for each point x in X.","Write 'and x in X, the induced map on stalks is ...'.",reported_to_cjk1_2026-08-22
SHEAVES-038,p01,sheaves.tex,sheaves.tex:3273-3278,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The definition says 'Denote i_x ... the inclusion map'.","English 'denote' requires 'by' in this construction.","Write 'Denote the inclusion map by i_x' or 'Let i_x ... be the inclusion map'.",reported_to_cjk1_2026-08-22
SHEAVES-039,p01,sheaves.tex,sheaves.tex:3331-3335,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The hypothesis reads 'let x in X a point'.","The copula 'be' is missing.","Write 'let x in X be a point'.",reported_to_cjk1_2026-08-22
SHEAVES-040,p01,sheaves.tex,sheaves.tex:3341-3343,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The list reads 'abelian groups, algebraic structures' without a conjunction.","The statement applies to two parallel cases.","Insert 'and' before 'algebraic structures'.",reported_to_cjk1_2026-08-22
SHEAVES-041,p01,sheaves.tex,sheaves.tex:3511-3521,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The proof reindexes the finite cover by j=1,...,m but then quantifies intersections for j,j' in J.","J belongs to the earlier general form of a covering; after the displayed reindexing, the proof should consistently quantify 1<=j,j'<=m (or retain J throughout).","Replace 'j,j' in J' by the integer range, or write the cover as a union over j in J.",reported_to_cjk1_2026-08-22
SHEAVES-042,p01,sheaves.tex,sheaves.tex:3587-3592,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The stalk formula uses f_{b composed with a}, although a:j to i and b:k to j.","The composite with source k and target i is a composed with b, used correctly at lines 3581-3583 and throughout the surrounding proof; b composed with a is not typeable.","Replace f_{b composed with a}^{-1} by f_{a composed with b}^{-1}.",reported_to_cjk1_2026-08-22
SHEAVES-043,p01,sheaves.tex,sheaves.tex:3587-3591,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The singular subject 'the image of s and s'' is followed by plural 'are different'.","Semantically there are two images being compared.","Write 'the images of s and s' ... are different'.",reported_to_cjk1_2026-08-22
SHEAVES-044,p01,sheaves.tex,sheaves.tex:3606-3608,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The phrase says 'W_l and V_{l,i} quasi-compact open' without a verb.","Both families are asserted to consist of quasi-compact opens.","Insert 'are' before 'quasi-compact open' or write 'are quasi-compact opens'.",reported_to_cjk1_2026-08-22
SHEAVES-045,p01,sheaves.tex,sheaves.tex:3615-3618,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The instruction 'Write s_{l,j} the restriction ...' omits a linking word.","The proof is defining notation for the restricted pullback section.","Write 'Write s_{l,j} for the restriction ...' or 'Let s_{l,j} be ...'.",reported_to_cjk1_2026-08-22
SHEAVES-046,p01,sheaves.tex,sheaves.tex:4940-4947;5041-5046,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The fibre is typeset as i_*\mathcal{F}_x at 4942 and 5045, while the same object is parenthesized as (i_*\mathcal{F})_x at 5041.","Without parentheses the expression can be read as applying i_* to the stalk \mathcal{F}_x, although i_* is the sheaf direct-image functor and the displayed case distinction concerns the stalk of i_*\mathcal{F}.","Use (i_*\mathcal{F})_x at both unparenthesized occurrences.",reported_to_cjk1_2026-08-22
SHEAVES-047,p01,sheaves.tex,sheaves.tex:4990-4993,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The proof begins 'Fully faithfulness follows formally'.","The standard noun phrase is 'full faithfulness'; 'fully' is an adverb modifying 'faithful', not the noun 'faithfulness'.","Replace 'Fully faithfulness' by 'Full faithfulness'.",reported_to_cjk1_2026-08-22
SHEAVES-048,p01,sheaves.tex,sheaves.tex:5123-5135,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The final line of the restriction calculation contains \varphi_V(s_V), but s_V is never defined.","The claimed identity immediately above is (\varphi_U(s))|_V = \varphi_V(s|_V), and the preceding line restricts s to V \cap U_i; hence the argument of \varphi_V must be s|_V.","Replace \varphi_V(s_V) by \varphi_V(s|_V).",reported_to_cjk1_2026-08-22
SHEAVES-049,p01,sheaves.tex,sheaves.tex:5136-5140,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The phrase reads 'given U \subset X open subset'.","The noun phrase lacks an article and linking verb.","Write 'given an open subset U \subset X' or 'given U \subset X open'.",reported_to_cjk1_2026-08-22
SHEAVES-050,p01,sheaves.tex,sheaves.tex:5186-5189;5191-5197;5233-5238;5252-5259,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The text repeatedly uses the singular constructions 'a glueing data' and 'a collection ... a glueing data'.","In formal mathematical English, 'data' is plural; a single object is a 'glueing datum', while a family is 'glueing data'.","Use 'a glueing datum' for each singular object and 'glueing data' only for the plural family.",reported_to_cjk1_2026-08-22
SHEAVES-051,p01,sheaves.tex,sheaves.tex:5224-5228,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"Restriction mappings are said to be 'defined by the restricting each of the s_i'.","The definite article before the gerund is ungrammatical.","Write 'defined by restricting each of the s_i'.",reported_to_cjk1_2026-08-22
SHEAVES-052,p01,sheaves.tex,sheaves.tex:3705-3707,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"The presheaf axioms place the identity condition directly before 'whenever' without a conjunction or separating punctuation.","Two independent axioms are being conjoined.","Insert 'and' or a semicolon before 'whenever'.",reported_to_cjk1_2026-08-22
SHEAVES-053,p01,sheaves.tex,sheaves.tex:3708-3711;4011-4016,AC4F9EDC7DB85E66329806EC9EA42816187A469772844BAEA663E1C9A9F00B38,"Component maps of a presheaf morphism are denoted by bare \varphi in two definitions.","The maps vary with U and surrounding conventions use components \varphi_U.","Write \varphi_U : \mathcal F(U) to \mathcal G(U) in both definitions.",reported_to_cjk1_2026-08-22
