unit_id,item,unit_type,parent_id,source_start,source_end,fr_loc,en_loc,authority_sha256,fga_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
fga.149.s4.lemma.1.eq.u.n01,149,equation,fga.149.s4.lemma.1,178,178,fr/149.tex:531,en/149.tex:525,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.lemma.1.eq.4-2,149,equation,fga.149.s4.lemma.1,178,178,fr/149.tex:545,en/149.tex:539,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.lemma.1.eq.u.n02,149,equation,fga.149.s4.lemma.1,178,178,fr/149.tex:559,en/149.tex:552,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.lemma.1.eq.4-3,149,equation,fga.149.s4.lemma.1,178,178,fr/149.tex:569,en/149.tex:562,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1,149,theorem,fga.149.s4,179,181,fr/149.tex:591,en/149.tex:585,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,cohomology;projectivity;quotient;smoothness,cohomology-section-cech-cohomology-cohomology;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;morphisms-section-projective;morphisms-section-smooth,01EO;01V4;01W7;03JD;048I;04AD,D000015,existing_equivalent,reviewed_combination,derham-lemma-gysin-projection-global;derham-lemma-gysin-transverse-global,0G8C;0G8D,The Hodge Gysin projection formula and transverse base-change identity imply multiplicativity for transverse smooth intersections
fga.149.s4.theorem.1.eq.4-4,149,equation,fga.149.s4.theorem.1,179,179,fr/149.tex:593,en/149.tex:587,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.u.n01,149,equation,fga.149.s4.theorem.1,179,179,fr/149.tex:597,en/149.tex:591,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.u.n02,149,equation,fga.149.s4.theorem.1,179,179,fr/149.tex:612,en/149.tex:605,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.4-5,149,equation,fga.149.s4.theorem.1,179,179,fr/149.tex:631,en/149.tex:624,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.diag.n01,149,diagram,fga.149.s4.theorem.1,179,179,fr/149.tex:633,en/149.tex:626,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.u.n03,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:662,en/149.tex:655,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.u.n04,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:675,en/149.tex:668,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.u.n05,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:679,en/149.tex:672,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.4-6,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:685,en/149.tex:677,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.4-7,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:693,en/149.tex:685,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.theorem.1.eq.4-8,149,equation,fga.149.s4.theorem.1,180,180,fr/149.tex:701,en/149.tex:693,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.corollary.1,149,corollary,fga.149.s4,181,181,fr/149.tex:709,en/149.tex:700,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fundamental-class;projectivity;smoothness,duality-section-fundamental-class;morphisms-section-projective;morphisms-section-smooth,01V4;01W7;0E9X,D000016,existing_equivalent,reviewed_combination,derham-lemma-gysin-transverse-global;perfect-lemma-kunneth-single-sheaf;derham-lemma-class-of-a-point,0G8D;0FU4;0G8E,Transverse Gysin base change and coherent Kunneth identify the two fibre classes while the point class is shown nonzero and canonical
fga.149.s4.corollary.1.eq.u.n01,149,equation,fga.149.s4.corollary.1,181,181,fr/149.tex:714,en/149.tex:705,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.corollary.1.eq.u.n02,149,equation,fga.149.s4.corollary.1,181,181,fr/149.tex:720,en/149.tex:711,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.corollary.1.eq.u.n03,149,equation,fga.149.s4.corollary.1,181,181,fr/149.tex:728,en/149.tex:718,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s4.remark.u.n01,149,remark,fga.149.s4,181,181,fr/149.tex:742,en/149.tex:732,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,properness;smoothness,morphisms-section-proper;morphisms-section-smooth,01V4;01W0,D000017,historical_reference,reviewed_historical,weil-lemma-cycle-classes;derham-remark-hodge-cohomology-is-weil,0FIF;0FWE,The remark records the then-open extension from smooth transverse cycles while Stacks now has abstract Chow cycle classes and explicitly notes the remaining Hodge-Weil packaging
fga.149.s5,149,section,fga.149,181,185,fr/149.tex:750,en/149.tex:740,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,coherent-sheaf;duality;ext-functor;fundamental-class;projectivity;quotient;smoothness,coherent-section-coherent-sheaves;cohomology-section-ext;derived-section-ext;duality-section-duality;duality-section-duality-proper-over-field;duality-section-fundamental-class;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;modules-section-coherent;morphisms-section-projective;morphisms-section-smooth,01BU;01V4;01W7;01XY;03JD;048I;04AD;06XP;0AU3;0BQP;0E9X;0FVU,D000018,existing_stronger,reviewed_source_and_stacks,duality-lemma-duality-proper-over-field;duality-remark-coherent-duality-proper-over-field,0FVV;0FVX,Modern proper duality over a field supplies a dualizing complex and perfect coherent pairings for arbitrary proper schemes
fga.149.s5.theorem.2,149,theorem,fga.149.s5,181,182,fr/149.tex:755,en/149.tex:744,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fundamental-class,duality-section-fundamental-class,0E9X,D000019,existing_equivalent,reviewed_combination,derham-lemma-duality-hodge;derham-lemma-class-of-a-point,0FW4;0G8E,Hodge duality makes top Hodge cohomology one-dimensional for an irreducible smooth proper variety and the rational point Gysin class is nonzero
fga.149.s5.theorem.2.eq.u.n01,149,equation,fga.149.s5.theorem.2,182,182,fr/149.tex:764,en/149.tex:752,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.theorem.2.eq.5-1,149,equation,fga.149.s5.theorem.2,182,182,fr/149.tex:771,en/149.tex:759,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.theorem.2.eq.5-2,149,equation,fga.149.s5.theorem.2,182,182,fr/149.tex:777,en/149.tex:765,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.theorem.3,149,theorem,fga.149.s5,182,182,fr/149.tex:785,en/149.tex:773,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,D000020,existing_stronger,reviewed_source_and_stacks,duality-lemma-duality-proper-over-field,0FVV,Stacks proves the Ext-cohomology duality functorially for proper schemes through the full dualizing complex and specializes to the smooth canonical bundle
fga.149.s5.corollary.u.n01,149,corollary,fga.149.s5,182,183,fr/149.tex:789,en/149.tex:777,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,ext-functor;projectivity,cohomology-section-ext;derived-section-ext;morphisms-section-projective,01W7;06XP;0BQP,D000021,existing_stronger,reviewed_source_and_stacks,duality-lemma-duality-proper-over-field-perfect;derham-lemma-duality-hodge,0FVY;0FW4,Perfect-complex duality and Hodge duality give the vector-bundle Serre pairing in the stated degrees
fga.149.s5.corollary.u.n01.eq.5-3,149,equation,fga.149.s5.corollary.u.n01,182,182,fr/149.tex:792,en/149.tex:780,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.corollary.u.n01.eq.5-2-bis,149,equation,fga.149.s5.corollary.u.n01,182,182,fr/149.tex:801,en/149.tex:789,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.corollary.u.n01.eq.5-3-bis,149,equation,fga.149.s5.corollary.u.n01,182,182,fr/149.tex:812,en/149.tex:800,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.corollary.u.n01.eq.5-4,149,equation,fga.149.s5.corollary.u.n01,182,182,fr/149.tex:816,en/149.tex:804,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.corollary.u.n01.eq.5-5,149,equation,fga.149.s5.corollary.u.n01,182,182,fr/149.tex:823,en/149.tex:811,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.2,149,lemma,fga.149.s5,183,183,fr/149.tex:845,en/149.tex:832,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,D000022,existing_equivalent,reviewed_source_and_stacks,coherent-section-cohomology-projective-space;coherent-lemma-cohomology-projective-space-over-ring,01XS;01XT,Stacks contains the explicit cohomology computation for every Serre twist on projective space over a ring
fga.149.s5.lemma.2.eq.u.n01,149,equation,fga.149.s5.lemma.2,183,183,fr/149.tex:850,en/149.tex:837,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.3,149,lemma,fga.149.s5,183,183,fr/149.tex:858,en/149.tex:845,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general,03JD;048I;04AD,D000023,existing_equivalent,reviewed_source_and_stacks,coherent-lemma-coherent-proper-ample;properties-proposition-characterize-ample,0B5T;01Q3,The ample-sheaf characterization makes every sufficiently positive twist globally generated and hence gives the required quotient by a common negative twist
fga.149.s5.lemma.4,149,lemma,fga.149.s5,183,183,fr/149.tex:865,en/149.tex:852,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,D000024,existing_stronger,reviewed_source_and_stacks,coherent-lemma-coherent-proper-ample;coherent-lemma-cohomology-projective-space-over-ring,0B5T;01XT,Serre vanishing for any coherent sheaf with an ample twist and the projective-space calculation imply both displayed vanishings
fga.149.s5.lemma.4.eq.u.n01,149,equation,fga.149.s5.lemma.4,183,183,fr/149.tex:868,en/149.tex:855,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.4.eq.u.n02,149,equation,fga.149.s5.lemma.4,183,183,fr/149.tex:875,en/149.tex:862,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.corollary.u.n02,149,corollary,fga.149.s5,183,184,fr/149.tex:882,en/149.tex:869,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,coherent-sheaf;ext-functor,coherent-section-coherent-sheaves;cohomology-section-ext;derived-section-ext;modules-section-coherent,01BU;01XY;06XP;0BQP,D000025,existing_equivalent,reviewed_combination,coherent-lemma-coherent-proper-ample;properties-proposition-characterize-ample,0B5T;01Q3,The quotient by negative twists together with Serre vanishing gives the stated coeffaceability argument
fga.149.s5.lemma.5,149,lemma,fga.149.s5,184,185,fr/149.tex:889,en/149.tex:876,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,coherent-sheaf;duality;projectivity;smoothness,coherent-section-coherent-sheaves;duality-section-duality;duality-section-duality-proper-over-field;modules-section-coherent;morphisms-section-projective;morphisms-section-smooth,01BU;01V4;01W7;01XY;0AU3;0FVU,D000026,existing_equivalent,reviewed_combination,cohomology-section-ext;coherent-lemma-coherent-proper-ample,0BQP;0B5T,The local-to-global Ext spectral sequence collapses in total degree one after positive twisting by Serre vanishing
fga.149.s5.lemma.5.eq.u.n01,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:892,en/149.tex:879,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.u.n02,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:901,en/149.tex:888,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.u.n03,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:919,en/149.tex:905,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.u.n04,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:924,en/149.tex:910,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.5-6,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:930,en/149.tex:916,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.5-7,149,equation,fga.149.s5.lemma.5,184,184,fr/149.tex:935,en/149.tex:921,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.u.n05,149,equation,fga.149.s5.lemma.5,185,185,fr/149.tex:948,en/149.tex:933,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s5.lemma.5.eq.u.n06,149,equation,fga.149.s5.lemma.5,185,185,fr/149.tex:957,en/149.tex:942,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.149.s6,149,section,fga.149,185,187,fr/149.tex:962,en/149.tex:947,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,coherent-sheaf;duality;ext-functor;normality;projectivity;smoothness,coherent-section-coherent-sheaves;cohomology-section-ext;derived-section-ext;duality-section-duality;duality-section-duality-proper-over-field;modules-section-coherent;more-morphisms-section-normal;morphisms-section-projective;morphisms-section-smooth;properties-section-normal,01BU;01V4;01W7;01XY;033H;038Z;06XP;0AU3;0BQP;0FVU,D000027,existing_stronger,reviewed_source_and_stacks,duality-lemma-duality-proper-over-field;duality-lemma-duality-proper-over-field-CM,0FVV;0FVZ,Stacks replaces the embedded canonical sheaf construction by an intrinsic dualizing complex and recovers a dualizing sheaf exactly in the Cohen-Macaulay case
