tag,full_label,file,line,kind,short_label,chapter,section_label,section_title,text_sha256
00BT,algebra-item-inverse-image-ideal,algebra.tex,161,item,item-inverse-image-ideal,Commutative Algebra,section-rings-basic,Basic notions,1D336F07711BC3377FE7A196682F3079F45AE978DE12F06AB8030E33CCF441AF
00BU,algebra-item-image-ideal,algebra.tex,166,item,item-image-ideal,Commutative Algebra,section-rings-basic,Basic notions,040C55DFE48D5D45FD62340B7096738DEFD10CCE8F35183A3C07E0FCE37921AF
00BV,algebra-item-inverse-image-prime,algebra.tex,172,item,item-inverse-image-prime,Commutative Algebra,section-rings-basic,Basic notions,E2895A21500DE5C029E4E3B242B9C3CC167429AA13A415B9D81792CC79320430
00BW,algebra-item-module,algebra.tex,177,item,item-module,Commutative Algebra,section-rings-basic,Basic notions,7D1F6DFF26EAA730813764DE6304B076721BAF2B4ABC6E1A993912771B6762D4
055Y,algebra-item-annihilator,algebra.tex,179,item,item-annihilator,Commutative Algebra,section-rings-basic,Basic notions,55DAF1C0C613BA521019BB8C164AB4ACA0C5ABBB7669691572C60D12A0FE11D7
00BX,algebra-item-submodule,algebra.tex,183,item,item-submodule,Commutative Algebra,section-rings-basic,Basic notions,3B121404475CFF1274904BCC3CBB2290BF7DC3EDEFC4CC846B523B21AB7EE710
00BY,algebra-item-Noetherian-module,algebra.tex,185,item,item-Noetherian-module,Commutative Algebra,section-rings-basic,Basic notions,AD55AED2D511480BC05B28A6940E316971C96FDE68F912A56093EF4DB0279B81
00BZ,algebra-item-finite-module,algebra.tex,187,item,item-finite-module,Commutative Algebra,section-rings-basic,Basic notions,4D8FD2E493507A78572796F21CCFA1164445A635F0EEFDA534FD2FE0C1EBB530
00C0,algebra-item-finitely-generated-module,algebra.tex,189,item,item-finitely-generated-module,Commutative Algebra,section-rings-basic,Basic notions,189ABB81BABA73A156AC2BE628751FDA75C73EA538BB77BA55B8DDFC5AEC5650
00C1,algebra-item-finitely-presented-module,algebra.tex,191,item,item-finitely-presented-module,Commutative Algebra,section-rings-basic,Basic notions,A20D5E8F27295125A9C82EBEB0C76E6462899F9F1F6F3E3372B02310FC751232
00C2,algebra-item-free-module,algebra.tex,193,item,item-free-module,Commutative Algebra,section-rings-basic,Basic notions,B70AB55B6F6173F645E52461CC7672F7B6C7A40A9C35E03B0ECC727948B98C4C
0516,algebra-item-extension-free,algebra.tex,195,item,item-extension-free,Commutative Algebra,section-rings-basic,Basic notions,4F4D9FF7E3D70A596314879C5A99791258BEEA655E9F657453081D9279D69574
00C3,algebra-item-isomorphism-theorem,algebra.tex,199,item,item-isomorphism-theorem,Commutative Algebra,section-rings-basic,Basic notions,95559D423CBBC0A3D8D77F63E2664F19234FECB2EC44493C40B67ACE9BB8477A
00C4,algebra-item-multiplicative-subset,algebra.tex,201,item,item-multiplicative-subset,Commutative Algebra,section-rings-basic,Basic notions,D07649A5BB61EF5503851392E484BFC1FCFA2B9D5F7EE464E3689320969751F4
00C5,algebra-item-localization-ring,algebra.tex,203,item,item-localization-ring,Commutative Algebra,section-rings-basic,Basic notions,D07649A5BB61EF5503851392E484BFC1FCFA2B9D5F7EE464E3689320969751F4
00C6,algebra-item-localization-zero,algebra.tex,205,item,item-localization-zero,Commutative Algebra,section-rings-basic,Basic notions,930702C8B1C2CC0C0D2527F2366B5E768BCA49750AE090E0FBAFB5AD9C7EF535
00C7,algebra-item-localize-nonzerodivisors,algebra.tex,209,item,item-localize-nonzerodivisors,Commutative Algebra,section-rings-basic,Basic notions,036CFA4F92959830423B73646BF26F0BD550A36A2A57E448E804C8FD15699C32
00C8,algebra-item-products-multiplicative-subsets,algebra.tex,217,item,item-products-multiplicative-subsets,Commutative Algebra,section-rings-basic,Basic notions,0D9C14D613B0589F5B94F6A25B698FAB8A487B93C7A6CF18E0F3F10F7B5DDBDF
00C9,algebra-item-localization-localization,algebra.tex,223,item,item-localization-localization,Commutative Algebra,section-rings-basic,Basic notions,3EFCDD04A68C811EFDDDD68B8964928F1F5C9D81F74B2764C3CB2BD364C8387C
00CA,algebra-item-localization-module,algebra.tex,228,item,item-localization-module,Commutative Algebra,section-rings-basic,Basic notions,B8D674E0F760B228251BF8F27A5FED4AB510DDC7F6DFDCF5CCE72A32A7E318AC
00CB,algebra-item-localization-exact,algebra.tex,230,item,item-localization-exact,Commutative Algebra,section-rings-basic,Basic notions,B8D674E0F760B228251BF8F27A5FED4AB510DDC7F6DFDCF5CCE72A32A7E318AC
00CC,algebra-item-localization-localization-module,algebra.tex,234,item,item-localization-localization-module,Commutative Algebra,section-rings-basic,Basic notions,CD610E320EC1FB7EB3D12C1DF389ABEE7536B1DEBA60DB4D4C4893400986D3C7
00CD,algebra-item-localize-ideal,algebra.tex,239,item,item-localize-ideal,Commutative Algebra,section-rings-basic,Basic notions,C757D5317F898AFE49AA54FB0259A94C2C19E6603D2F0EDB5F06B110FEF17695
00CE,algebra-item-ideal-in-localization,algebra.tex,245,item,item-ideal-in-localization,Commutative Algebra,section-rings-basic,Basic notions,E151B67BB1D2D3A2762E0EE6F6AF802E700F8D9DA28A0C2DC7CA489F213FE86F
00CF,algebra-item-submodule-in-localization,algebra.tex,251,item,item-submodule-in-localization,Commutative Algebra,section-rings-basic,Basic notions,E83CAE471025B036211E50EE5730830457399B4BEF3924BC3D19B66881454227
00CG,algebra-item-localize-f,algebra.tex,257,item,item-localize-f,Commutative Algebra,section-rings-basic,Basic notions,F10432B167F0630A421E3D063512589744D1DB439C65C3B2AF3B0B66537B089E
00CH,algebra-item-localize-p,algebra.tex,259,item,item-localize-p,Commutative Algebra,section-rings-basic,Basic notions,340A49768D733EF5BDF7B5315E42410FAD6A89FD9261911FA3CDF43FEFD56893
00CI,algebra-item-local-ring,algebra.tex,265,item,item-local-ring,Commutative Algebra,section-rings-basic,Basic notions,D8C67DB7FF469B3662D0413540855703D72782B425FB7D952009D93942F362F5
03C0,algebra-item-semi-local-ring,algebra.tex,267,item,item-semi-local-ring,Commutative Algebra,section-rings-basic,Basic notions,8CFEB286F2AE4CA6ED91950BC885D715C05CAC476A7D7D128BFB02C377AB1AE4
00CJ,algebra-item-localize-p-local-ring,algebra.tex,269,item,item-localize-p-local-ring,Commutative Algebra,section-rings-basic,Basic notions,F2DB19B16CD20594DB3BF10D67218C591ED6441F0B11ECDE896ED5E888EA4FF7
00CK,algebra-item-residue-field,algebra.tex,273,item,item-residue-field,Commutative Algebra,section-rings-basic,Basic notions,5926E22F63EF8CA961B4ABD137782CF087C137E9ECFB904CC70CCF0B14A9B52C
00CL,algebra-item-tensor-product,algebra.tex,280,item,item-tensor-product,Commutative Algebra,section-rings-basic,Basic notions,DF5E7B43210DC7BAE2917D321B0A8EC69C5D085A8126E5EA601FC3CD77EFE29C
0F0K,algebra-item-cauchy-binet,algebra.tex,282,item,item-cauchy-binet,Commutative Algebra,section-rings-basic,Basic notions,DF5E7B43210DC7BAE2917D321B0A8EC69C5D085A8126E5EA601FC3CD77EFE29C
07JV,algebra-section-snake,algebra.tex,296,section,section-snake,Commutative Algebra,section-snake,Snake lemma,12889EF728D5C3A88A6E2A67BE4D875E27F1E3AE0F5313632690880A00362935
07JW,algebra-lemma-snake,algebra.tex,304,lemma,lemma-snake,Commutative Algebra,section-snake,Snake lemma,92DA49515574B637DF74BFF48BBE8348A6B2E926E0E52254CE6D1B8076977D30
0517,algebra-section-module-finite-type,algebra.tex,344,section,section-module-finite-type,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,D2E035CAA2B5C2DD9FE8044168B64701A7F619936630576EB39797DFFCB2919D
0518,algebra-definition-module-finite-type,algebra.tex,350,definition,definition-module-finite-type,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,D042838797BFA6B9F0D462C0B7A2BFCB93FFCC77532DADD5EE3E3AE65B0BDC50
07JX,algebra-lemma-lift-map,algebra.tex,375,lemma,lemma-lift-map,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,96874BC7E87600E255FC310359D8938511190C017BB8E5C7ABAD3C5D48C574DE
0519,algebra-lemma-extension,algebra.tex,391,lemma,lemma-extension,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,2B46205A457381FDD4943666DDC0FF53160ED8A1DA55629F297C37A1B5BF43C1
00KZ,algebra-lemma-trivial-filter-finite-module,algebra.tex,478,lemma,lemma-trivial-filter-finite-module,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,5EC20BF8ED69342E28A37FDB030F5820066E454144548BF297D7C900574119D0
0560,algebra-lemma-finite-over-subring,algebra.tex,501,lemma,lemma-finite-over-subring,Commutative Algebra,section-module-finite-type,Finite modules and finitely presented modules,F36E252735A4BC2196C86EC782B4C144D2B307924BC7CCCF4E8B8BDAE21AF462
00F2,algebra-section-finite-type,algebra.tex,515,section,section-finite-type,Commutative Algebra,section-finite-type,Ring maps of finite type and of finite presentation,024AD9D2F4F6A7CBA691AB7BD17ABBA0340DAF4D6F4087639BD34053330EE8F6
00F3,algebra-definition-finite-type,algebra.tex,518,definition,definition-finite-type,Commutative Algebra,section-finite-type,Ring maps of finite type and of finite presentation,971E7FF6E2D8BD7AC05696001F0A71695DCBEA56B8AB5A196CF5CC981375DB0A
00F4,algebra-lemma-compose-finite-type,algebra.tex,540,lemma,lemma-compose-finite-type,Commutative Algebra,section-finite-type,Ring maps of finite type and of finite presentation,7479F3EADA64B7619DF80A2AFC95C105FB5DB3AA78B84F12F0A8383E2FFEC022
00R2,algebra-lemma-finite-presentation-independent,algebra.tex,566,lemma,lemma-finite-presentation-independent,Commutative Algebra,section-finite-type,Ring maps of finite type and of finite presentation,E2F7E62AF8FF2D0B489B1160E809425B9D6A514C1FBEB5BB39B8680355B427DE
0561,algebra-lemma-finitely-presented-over-subring,algebra.tex,584,lemma,lemma-finitely-presented-over-subring,Commutative Algebra,section-finite-type,Ring maps of finite type and of finite presentation,9D9A25661F277964DAD0EDD3450BB50B73B1C8BB15E014F2B8AD65332E39AD8D
0562,algebra-section-finite,algebra.tex,630,section,section-finite,Commutative Algebra,section-finite,Finite ring maps,8A9C5820D41E376C6D46FED8DBA52294520E622BBD757BDF7ED83E0E76BDA797
0563,algebra-definition-finite-ring-map,algebra.tex,636,definition,definition-finite-ring-map,Commutative Algebra,section-finite,Finite ring maps,D87CB5DD079599803020E494624E890F819CFE6FDD5D9159123C200D9FC841BD
00GJ,algebra-lemma-finite-module-over-finite-extension,algebra.tex,642,lemma,lemma-finite-module-over-finite-extension,Commutative Algebra,section-finite,Finite ring maps,30E362036D2206CEB76533324A1C4C13FBF5A5F9F436DB41641F773EF719DE1E
00GL,algebra-lemma-finite-transitive,algebra.tex,659,lemma,lemma-finite-transitive,Commutative Algebra,section-finite,Finite ring maps,20B0CB2EFEB6F85492579A8F3CED41E312690C2FD93A734A6EC7990A3E8D055E
0D46,algebra-lemma-finite-finite-type,algebra.tex,672,lemma,lemma-finite-finite-type,Commutative Algebra,section-finite,Finite ring maps,88190DCB6D7370C21824A31B1C81EB5A94ED4BB06CDD5EE045B5B9276AD13FC2
07N7,algebra-section-colimits,algebra.tex,703,section,section-colimits,Commutative Algebra,section-colimits,Colimits,62AA3F35BB014F8D10AE24D2F0D791BF9405F461CAC6B1E0355FED6AE9753BB9
00D4,algebra-definition-directed-system,algebra.tex,715,definition,definition-directed-system,Commutative Algebra,section-colimits,Colimits,07C0C4DC4E152B1E2EE1A9B8342C0662F2A720437917EC80B705D88C98E3A45F
00D5,algebra-lemma-colimit,algebra.tex,737,lemma,lemma-colimit,Commutative Algebra,section-colimits,Colimits,EB66C2211F5E06D66E27A34B2D8B672DA937692D7513F02CDE5D7DAE8CBC5F23
00D6,algebra-lemma-directed-colimit,algebra.tex,778,lemma,lemma-directed-colimit,Commutative Algebra,section-colimits,Colimits,B7C2DD0EE30FD0C94C8E98C6F076D065BF943E78415E87D3F9F337CD1F37C3FA
00D7,algebra-lemma-zero-directed-limit,algebra.tex,811,lemma,lemma-zero-directed-limit,Commutative Algebra,section-colimits,Colimits,A22AA84CD5E32897C348398F6A63D976AF72275FE802BBF81210BE90D5527349
00D8,algebra-example-zero-colimit-different,algebra.tex,824,example,example-zero-colimit-different,Commutative Algebra,section-colimits,Colimits,C1F4C00B37A3F51DBEA0C8BBE68912A682911AC7D9E994B454F6B59F0E0A8A72
00D9,algebra-definition-homomorphism-directed-systems,algebra.tex,844,definition,definition-homomorphism-directed-systems,Commutative Algebra,section-colimits,Colimits,265E1E06E3C54139124E9A5C9086163C9A8BF3CAF2ED7CE606035F3CDDCFB6F1
00DA,algebra-lemma-homomorphism-limit,algebra.tex,863,lemma,lemma-homomorphism-limit,Commutative Algebra,section-colimits,Colimits,A5DAEBD56F40956F1B4E34D4651E1C13A1C6786961F72BD7FA1B9B5467230E9A
00DB,algebra-lemma-directed-colimit-exact,algebra.tex,908,lemma,lemma-directed-colimit-exact,Commutative Algebra,section-colimits,Colimits,04377F530912BB5E45395A43DE78C328E38BFC59B2DE552A0800C04109EE4529
00DC,algebra-example-colimit-not-exact,algebra.tex,984,example,example-colimit-not-exact,Commutative Algebra,section-colimits,Colimits,180B56A21DA21A1956B1A9507D01B3CE358E89F4DAD0F083D9828FC678716B9D
04B0,algebra-lemma-almost-directed-colimit-exact,algebra.tex,1001,lemma,lemma-almost-directed-colimit-exact,Commutative Algebra,section-colimits,Colimits,F70A0D81B4B22D7AF9B0296F7BD45B00E33C495C5C7C7E6E05FF6765A655DA36
00CM,algebra-section-localization,algebra.tex,1039,section,section-localization,Commutative Algebra,section-localization,Localization,314AE90F1B378D24C00DB492B1DF4D69F3476FC587A87E7933B33DA96B3FEFBC
00CN,algebra-definition-multiplicative-subset,algebra.tex,1042,definition,definition-multiplicative-subset,Commutative Algebra,section-localization,Localization,68E17D46701415559431B65977146E11EB97FF6DA48B954A5B13B4EF7A220E13
00CO,algebra-definition-localization,algebra.tex,1068,definition,definition-localization,Commutative Algebra,section-localization,Localization,14DAA8AC8BEDDEE116F378AD8961F862F76EB4F48393B28D2E8E1AFD61F2BC45
00CP,algebra-proposition-universal-property-localization,algebra.tex,1084,proposition,proposition-universal-property-localization,Commutative Algebra,section-localization,Localization,0A53CAA3A2290F47DD6E7CBBE9E894DB39D00B97DE9E61FAE3763927A1FF9F7C
00CQ,algebra-lemma-localization-zero,algebra.tex,1111,lemma,lemma-localization-zero,Commutative Algebra,section-localization,Localization,CF208BCD166C7CE452B69BAB6CF86472992060265C14A8DB53052FD898A489C7
07JY,algebra-lemma-localization-and-modules,algebra.tex,1121,lemma,lemma-localization-and-modules,Commutative Algebra,section-localization,Localization,5D0B0F34F3ED86B3246B0518D60EB40074834E615FD1105B9C642299681BDD4E
07JZ,algebra-definition-localization-module,algebra.tex,1159,definition,definition-localization-module,Commutative Algebra,section-localization,Localization,6D67E0141F4128F7375628E987AA91B298321DC66E98A21EDC5A7B9D9BEFDD18
07K0,algebra-lemma-universal-property-localization-module,algebra.tex,1171,lemma,lemma-universal-property-localization-module,Commutative Algebra,section-localization,Localization,B3D1E4E91E0C8144C4359B37C9533D45A3068E9D912A9541AB3D27ABD3FCECCA
02C5,algebra-example-localize-at-prime,algebra.tex,1214,example,example-localize-at-prime,Commutative Algebra,section-localization,Localization,738B4003E02834F1CAC3C76110F1E3B87DA82D4E891F895D990D0353CFF0F0C3
00CR,algebra-lemma-localization-colimit,algebra.tex,1243,lemma,lemma-localization-colimit,Commutative Algebra,section-localization,Localization,070F0AC6AA435040FFAA6A775C30758B7C7E794F30006BE8CC7444CB4544B7A2
02C6,algebra-proposition-localize-twice,algebra.tex,1276,proposition,proposition-localize-twice,Commutative Algebra,section-localization,Localization,1284AB5921AED959D7826730BE006F3D87D940FFB2332DD70951F3306DCE1E98
02C7,algebra-proposition-localize-twice-module,algebra.tex,1302,proposition,proposition-localize-twice-module,Commutative Algebra,section-localization,Localization,303E3EE19B7E120029CEBC061AA93A20BF32323219C3EB2E1D9395E91B0B80C6
00CS,algebra-proposition-localization-exact,algebra.tex,1336,proposition,proposition-localization-exact,Commutative Algebra,section-localization,Localization,39023BBB5AE965D0824284F8DF537815038DA84C3EB980587B6C6EFA3A2C8AFB
02C8,algebra-lemma-localize-quotient-modules,algebra.tex,1356,lemma,lemma-localize-quotient-modules,Commutative Algebra,section-localization,Localization,731B131D7B61AF2CAC5601CD49D2390CDFC60CF31F24402834199B1D8E2A742D
00CT,algebra-proposition-localize-quotient,algebra.tex,1380,proposition,proposition-localize-quotient,Commutative Algebra,section-localization,Localization,999299E662FECEFF5823D3261084E7104B781597D922A9A997DF02B67EF6E58A
00CU,algebra-lemma-submodule-localization,algebra.tex,1421,lemma,lemma-submodule-localization,Commutative Algebra,section-localization,Localization,5109FEA7AE6BCE64B67DA362F360DAA3C588EDE75CDAE4A1CFB0CAC27FF57B56
02C9,algebra-lemma-ideal-in-localization,algebra.tex,1441,lemma,lemma-ideal-in-localization,Commutative Algebra,section-localization,Localization,712C905A4ECAFC506EE9A1AC6107E80568E546AD3C9C008A1E87E141AB92065E
0581,algebra-section-hom,algebra.tex,1463,section,section-hom,Commutative Algebra,section-hom,Internal Hom,CB9AB826A9B27F4A427E07E484042A0721FD19013B3AECC09CEFF65985B8113F
0582,algebra-lemma-hom-exact,algebra.tex,1496,lemma,lemma-hom-exact,Commutative Algebra,section-hom,Internal Hom,ADE161EF9EA23FA1683D3287818BE7375FF2A4258EA7A85B1550003FCC534285
0583,algebra-lemma-hom-from-finitely-presented,algebra.tex,1514,lemma,lemma-hom-from-finitely-presented,Commutative Algebra,section-hom,Internal Hom,502837778142B41619733576C2E3FBB85A6A7417982DA5622A874A3772908B56
0G8M,algebra-section-colim-and-hom,algebra.tex,1581,section,section-colim-and-hom,Commutative Algebra,section-colim-and-hom,Characterizing finite and finitely presented modules,B8FAF63D6168FDBA57EE2158AB76F1FD1D1EBC1663653EED9D5E7FBB46BDC8DE
0G8N,algebra-lemma-characterize-finite-module-hom,algebra.tex,1589,lemma,lemma-characterize-finite-module-hom,Commutative Algebra,section-colim-and-hom,Characterizing finite and finitely presented modules,D894609389DBDAEE05346D3C6B6704148503DC13A72483847374D631F2951E24
07N8,algebra-definition-relation,algebra.tex,1621,definition,definition-relation,Commutative Algebra,section-colim-and-hom,Characterizing finite and finitely presented modules,09E0E21B7A0C496B437386C75F1A3C5AC5E56FE6A559901FCD4F3F7ADA9CCDA7
00HA,algebra-lemma-module-colimit-fp,algebra.tex,1630,lemma,lemma-module-colimit-fp,Commutative Algebra,section-colim-and-hom,Characterizing finite and finitely presented modules,B7CD4C7E5062D565C826A4517718DB5096F3F914D83B14907ADFDEAEFF6BF7DC
0G8P,algebra-lemma-characterize-finitely-presented-module-hom,algebra.tex,1659,lemma,lemma-characterize-finitely-presented-module-hom,Commutative Algebra,section-colim-and-hom,Characterizing finite and finitely presented modules,A66F3AD533DF9E6CDB53BA3CF16957B51BEC495BAFE2092E6603CEA091EBD0DE
00CV,algebra-section-tensor-product,algebra.tex,1703,section,section-tensor-product,Commutative Algebra,section-tensor-product,Tensor products,8C431574637F53359833E6C527B0DFFEDE9E3674C76A937D90D593662396766B
00CW,algebra-definition-bilinear,algebra.tex,1706,definition,definition-bilinear,Commutative Algebra,section-tensor-product,Tensor products,BE03B3A9478D5A9E3489A62B54B4E4E66FEA75E2F88BD0ABD9BF6D52B69FDCB0
00CX,algebra-lemma-tensor-product,algebra.tex,1716,lemma,lemma-tensor-product,Commutative Algebra,section-tensor-product,Tensor products,BBD421D41E8A0812D5B8AF139557E772D35A0058B78C5FCD135FB112E7BA21D7
