id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
fac:I:3:no:20:prop:1,FAC,20,proposition,fac:I:3:no:20,extsc Proposition 1.,extsc Proposition 1.,components/018_I_3_20_cochain_complexes.tex:36,components/018_I_3_20_cochain_complexes.tex:36,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/018_I_3_20_cochain_complexes.tex,36,cech;cohomology;ext
fac:I:3:no:20:prop:2,FAC,20,proposition,fac:I:3:no:20,extsc Proposition 2.,extsc Proposition 2.,components/018_I_3_20_cochain_complexes.tex:45,components/018_I_3_20_cochain_complexes.tex:45,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/018_I_3_20_cochain_complexes.tex,45,cech;cohomology;ext
fac:I:3:no:20:formula:homotopy,FAC,20,numbered_paragraph,fac:I:3:no:20,fac I 3 no 20 formula homotopy,fac I 3 no 20 formula homotopy,components/018_I_3_20_cochain_complexes.tex:68,components/018_I_3_20_cochain_complexes.tex:68,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/018_I_3_20_cochain_complexes.tex,68,cech;cohomology
fac:I:3:no:20:prop:2:cor,FAC,20,proposition,fac:I:3:no:20:prop:2,extsc Corollary.,extsc Corollary.,components/018_I_3_20_cochain_complexes.tex:74,components/018_I_3_20_cochain_complexes.tex:74,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/018_I_3_20_cochain_complexes.tex,74,cech;cohomology;ext
fac:I:3:no:21,FAC,21,numbered_paragraph,fac:I:3,21. Passage from a covering to a finer covering.,21. Passage from a covering to a finer covering.,components/019_I_3_21_finer_coverings.tex:7,components/019_I_3_21_finer_coverings.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/019_I_3_21_finer_coverings.tex,7,cech;cohomology
fac:I:3:no:21:prop:3,FAC,21,proposition,fac:I:3:no:21,extsc Proposition 3.,extsc Proposition 3.,components/019_I_3_21_finer_coverings.tex:21,components/019_I_3_21_finer_coverings.tex:21,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/019_I_3_21_finer_coverings.tex,21,cech;cohomology;ext
fac:I:3:no:22,FAC,22,numbered_paragraph,fac:I:3,22. Cohomology groups of X with coefficients in the sheaf F .,22. Cohomology groups of X with coefficients in the sheaf F .,components/020_I_3_22_cohomology_groups_of_X.tex:6,components/020_I_3_22_cohomology_groups_of_X.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/020_I_3_22_cohomology_groups_of_X.tex,6,cohomology;sheaves
fac:I:3:no:22:def:1,FAC,22,definition,fac:I:3:no:22,extsc Definition.,extsc Definition.,components/020_I_3_22_cohomology_groups_of_X.tex:31,components/020_I_3_22_cohomology_groups_of_X.tex:31,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/020_I_3_22_cohomology_groups_of_X.tex,31,cohomology;ext
fac:I:3:no:22:prop:4,FAC,22,proposition,fac:I:3:no:22,extsc Proposition 4.,extsc Proposition 4.,components/020_I_3_22_cohomology_groups_of_X.tex:50,components/020_I_3_22_cohomology_groups_of_X.tex:50,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/020_I_3_22_cohomology_groups_of_X.tex,50,cohomology;ext
fac:I:3:no:23,FAC,23,numbered_paragraph,fac:I:3,23. Homomorphisms of sheaves.,23. Homomorphisms of sheaves.,components/021_I_3_23_homomorphisms_of_sheaves.tex:6,components/021_I_3_23_homomorphisms_of_sheaves.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/021_I_3_23_homomorphisms_of_sheaves.tex,6,
fac:I:3:no:24,FAC,24,numbered_paragraph,fac:I:3,24. Exact sequence of sheaves: the general case.,24. Exact sequence of sheaves: the general case.,components/022_I_3_24_exact_sequence_general_case.tex:8,components/022_I_3_24_exact_sequence_general_case.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,8,
fac:I:3:no:24:prop:5,FAC,24,proposition,fac:I:3:no:24,extsc Proposition 5.,extsc Proposition 5.,components/022_I_3_24_exact_sequence_general_case.tex:63,components/022_I_3_24_exact_sequence_general_case.tex:63,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,63,ext
fac:I:3:no:24:prop:6,FAC,24,proposition,fac:I:3:no:24,extsc Proposition 6.,extsc Proposition 6.,components/022_I_3_24_exact_sequence_general_case.tex:89,components/022_I_3_24_exact_sequence_general_case.tex:89,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,89,ext
fac:I:3:no:24:lemma:1,FAC,24,lemma,fac:I:3:no:24,extsc Lemma 1.,extsc Lemma 1.,components/022_I_3_24_exact_sequence_general_case.tex:94,components/022_I_3_24_exact_sequence_general_case.tex:94,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,94,ext
fac:I:3:no:24:proof:H1-injectivity,FAC,24,proof,fac:I:3:no:24,fac I 3 no 24 proof H1-injectivity,fac I 3 no 24 proof H1-injectivity,components/022_I_3_24_exact_sequence_general_case.tex:99,components/022_I_3_24_exact_sequence_general_case.tex:99,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,99,
fac:I:3:no:24:cor:1,FAC,24,corollary,fac:I:3:no:24,extsc Corollary 1.,extsc Corollary 1.,components/022_I_3_24_exact_sequence_general_case.tex:102,components/022_I_3_24_exact_sequence_general_case.tex:102,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,102,ext
fac:I:3:no:24:cor:2,FAC,24,corollary,fac:I:3:no:24,extsc Corollary 2.,extsc Corollary 2.,components/022_I_3_24_exact_sequence_general_case.tex:115,components/022_I_3_24_exact_sequence_general_case.tex:115,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/022_I_3_24_exact_sequence_general_case.tex,115,ext
fac:I:3:no:25,FAC,25,numbered_paragraph,fac:I:3,25. Exact sequence of sheaves: the case where X is paracompact.,25. Exact sequence of sheaves: the case where X is paracompact.,components/023_I_3_25_exact_sequence_paracompact_case.tex:8,components/023_I_3_25_exact_sequence_paracompact_case.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,8,
fac:I:3:no:25:prop:7,FAC,25,proposition,fac:I:3:no:25,extsc Proposition 7.,extsc Proposition 7.,components/023_I_3_25_exact_sequence_paracompact_case.tex:12,components/023_I_3_25_exact_sequence_paracompact_case.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,12,ext
fac:I:3:no:25:lemma:2,FAC,25,lemma,fac:I:3:no:25,extsc Lemma 2.,extsc Lemma 2.,components/023_I_3_25_exact_sequence_paracompact_case.tex:21,components/023_I_3_25_exact_sequence_paracompact_case.tex:21,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,21,ext
fac:I:3:no:25:lemma:2:item:a,FAC,25,lemma,fac:I:3:no:25:lemma:2,fac I 3 no 25 lemma 2 item a,fac I 3 no 25 lemma 2 item a,components/023_I_3_25_exact_sequence_paracompact_case.tex:30,components/023_I_3_25_exact_sequence_paracompact_case.tex:30,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,30,
fac:I:3:no:25:lemma:2:item:b,FAC,25,lemma,fac:I:3:no:25:lemma:2,fac I 3 no 25 lemma 2 item b,fac I 3 no 25 lemma 2 item b,components/023_I_3_25_exact_sequence_paracompact_case.tex:31,components/023_I_3_25_exact_sequence_paracompact_case.tex:31,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,31,
fac:I:3:no:25:lemma:2:item:c,FAC,25,lemma,fac:I:3:no:25:lemma:2,fac I 3 no 25 lemma 2 item c,fac I 3 no 25 lemma 2 item c,components/023_I_3_25_exact_sequence_paracompact_case.tex:32,components/023_I_3_25_exact_sequence_paracompact_case.tex:32,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,32,
fac:I:3:no:25:prop:7:cor,FAC,25,proposition,fac:I:3:no:25:prop:7,extsc Corollary.,extsc Corollary.,components/023_I_3_25_exact_sequence_paracompact_case.tex:57,components/023_I_3_25_exact_sequence_paracompact_case.tex:57,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/023_I_3_25_exact_sequence_paracompact_case.tex,57,ext
fac:I:3:no:26,FAC,26,numbered_paragraph,fac:I:3,26. Cohomology of a closed subspace.,26. Cohomology of a closed subspace.,components/024_I_3_26_cohomology_of_closed_subspace.tex:7,components/024_I_3_26_cohomology_of_closed_subspace.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/024_I_3_26_cohomology_of_closed_subspace.tex,7,cohomology
fac:I:3:no:26:prop:8,FAC,26,proposition,fac:I:3:no:26,extsc Proposition 8.,extsc Proposition 8.,components/024_I_3_26_cohomology_of_closed_subspace.tex:38,components/024_I_3_26_cohomology_of_closed_subspace.tex:38,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/024_I_3_26_cohomology_of_closed_subspace.tex,38,cohomology;ext
fac:I:4,FAC,fac:I:4,section,fac:I,4. Comparison of the cohomology groups of different coverings.,4. Comparison of the cohomology groups of different coverings.,components/025_I_4_27_double_complexes.tex:7,components/025_I_4_27_double_complexes.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/025_I_4_27_double_complexes.tex,7,cech;cohomology
fac:I:4:no:27,FAC,27,numbered_paragraph,fac:I:4,27. Double complexes.,27. Double complexes.,components/025_I_4_27_double_complexes.tex:17,components/025_I_4_27_double_complexes.tex:17,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/025_I_4_27_double_complexes.tex,17,cech;cohomology
fac:I:4:no:27:prop:1,FAC,27,proposition,fac:I:4:no:27,extsc Proposition 1.,extsc Proposition 1.,components/025_I_4_27_double_complexes.tex:49,components/025_I_4_27_double_complexes.tex:49,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/025_I_4_27_double_complexes.tex,49,cech;cohomology;ext
fac:I:4:no:28,FAC,28,numbered_paragraph,fac:I:4,28. Double complex defined by two coverings.,28. Double complex defined by two coverings.,components/026_I_4_28_double_complex_from_two_coverings.tex:7,components/026_I_4_28_double_complex_from_two_coverings.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/026_I_4_28_double_complex_from_two_coverings.tex,7,cech;cohomology
fac:I:4:no:28:prop:2,FAC,28,proposition,fac:I:4:no:28,extsc Proposition 2.,extsc Proposition 2.,components/026_I_4_28_double_complex_from_two_coverings.tex:96,components/026_I_4_28_double_complex_from_two_coverings.tex:96,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/026_I_4_28_double_complex_from_two_coverings.tex,96,cech;cohomology;ext
fac:I:4:no:29,FAC,29,numbered_paragraph,fac:I:4,29. Applications.,29. Applications.,components/027_I_4_29_applications.tex:7,components/027_I_4_29_applications.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,7,
fac:I:4:no:29:prop:3,FAC,29,proposition,fac:I:4:no:29,extsc Proposition 3.,extsc Proposition 3.,components/027_I_4_29_applications.tex:11,components/027_I_4_29_applications.tex:11,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,11,ext
fac:I:4:no:29:lemma:1,FAC,29,lemma,fac:I:4:no:29,extsc Lemma 1.,extsc Lemma 1.,components/027_I_4_29_applications.tex:27,components/027_I_4_29_applications.tex:27,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,27,ext
fac:I:4:no:29:prop:4,FAC,29,proposition,fac:I:4:no:29,extsc Proposition 4.,extsc Proposition 4.,components/027_I_4_29_applications.tex:41,components/027_I_4_29_applications.tex:41,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,41,ext
fac:I:4:no:29:prop:5,FAC,29,proposition,fac:I:4:no:29,extsc Proposition 5.,extsc Proposition 5.,components/027_I_4_29_applications.tex:98,components/027_I_4_29_applications.tex:98,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,98,ext
fac:I:4:no:29:thm:1,FAC,29,theorem,fac:I:4:no:29,extsc Theorem 1.,extsc Theorem 1.,components/027_I_4_29_applications.tex:118,components/027_I_4_29_applications.tex:118,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,118,ext
fac:I:4:no:29:thm:1:item:a,FAC,29,theorem,fac:I:4:no:29:thm:1,fac I 4 no 29 thm 1 item a,fac I 4 no 29 thm 1 item a,components/027_I_4_29_applications.tex:122,components/027_I_4_29_applications.tex:122,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,122,
fac:I:4:no:29:thm:1:item:b,FAC,29,theorem,fac:I:4:no:29:thm:1,fac I 4 no 29 thm 1 item b,fac I 4 no 29 thm 1 item b,components/027_I_4_29_applications.tex:123,components/027_I_4_29_applications.tex:123,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,123,
fac:I:4:no:29:remarks,FAC,29,numbered_paragraph,fac:I:4:no:29,extsc Remarks.,extsc Remarks.,components/027_I_4_29_applications.tex:141,components/027_I_4_29_applications.tex:141,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,141,ext
fac:I:4:no:29:remark:1,FAC,29,remark,fac:I:4:no:29,fac I 4 no 29 remark 1,fac I 4 no 29 remark 1,components/027_I_4_29_applications.tex:144,components/027_I_4_29_applications.tex:144,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,144,
fac:I:4:no:29:remark:2,FAC,29,remark,fac:I:4:no:29,fac I 4 no 29 remark 2,fac I 4 no 29 remark 2,components/027_I_4_29_applications.tex:149,components/027_I_4_29_applications.tex:149,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/027_I_4_29_applications.tex,149,
fac:II,FAC,fac:II,chapter,fac,Chapter II. Algebraic Varieties---Coherent Algebraic Sheaves \\,Chapter II. Algebraic Varieties---Coherent Algebraic Sheaves \\,components/028_II_1_30_spaces_condition_A.tex:6,components/028_II_1_30_spaces_condition_A.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,6,coherent;ext;varieties
fac:II:1,FAC,fac:II:1,section,fac:II,1. Algebraic varieties,1. Algebraic varieties,components/028_II_1_30_spaces_condition_A.tex:15,components/028_II_1_30_spaces_condition_A.tex:15,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,15,varieties
fac:II:1:no:30,FAC,30,numbered_paragraph,fac:II:1,30. Spaces satisfying condition (A).,30. Spaces satisfying condition (A).,components/028_II_1_30_spaces_condition_A.tex:19,components/028_II_1_30_spaces_condition_A.tex:19,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,19,
fac:II:1:no:30:condition:A,FAC,30,condition,fac:II:1:no:30,fac II 1 no 30 condition A,fac II 1 no 30 condition A,components/028_II_1_30_spaces_condition_A.tex:24,components/028_II_1_30_spaces_condition_A.tex:24,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,24,
fac:II:1:no:30:condition:A-prime,FAC,30,condition,fac:II:1:no:30,fac II 1 no 30 condition A-prime,fac II 1 no 30 condition A-prime,components/028_II_1_30_spaces_condition_A.tex:35,components/028_II_1_30_spaces_condition_A.tex:35,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,35,
fac:II:1:no:30:prop:1,FAC,30,proposition,fac:II:1:no:30,extsc Proposition 1.,extsc Proposition 1.,components/028_II_1_30_spaces_condition_A.tex:42,components/028_II_1_30_spaces_condition_A.tex:42,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,42,ext
fac:II:1:no:30:prop:1:item:a,FAC,30,proposition,fac:II:1:no:30:prop:1,fac II 1 no 30 prop 1 item a,fac II 1 no 30 prop 1 item a,components/028_II_1_30_spaces_condition_A.tex:45,components/028_II_1_30_spaces_condition_A.tex:45,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,45,
fac:II:1:no:30:prop:1:item:b,FAC,30,proposition,fac:II:1:no:30:prop:1,fac II 1 no 30 prop 1 item b,fac II 1 no 30 prop 1 item b,components/028_II_1_30_spaces_condition_A.tex:46,components/028_II_1_30_spaces_condition_A.tex:46,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,46,
fac:II:1:no:30:prop:1:item:c,FAC,30,proposition,fac:II:1:no:30:prop:1,fac II 1 no 30 prop 1 item c,fac II 1 no 30 prop 1 item c,components/028_II_1_30_spaces_condition_A.tex:47,components/028_II_1_30_spaces_condition_A.tex:47,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,47,
fac:II:1:no:30:irreducible-open-properties,FAC,30,numbered_paragraph,fac:II:1:no:30,fac II 1 no 30 irreducible-open-properties,fac II 1 no 30 irreducible-open-properties,components/028_II_1_30_spaces_condition_A.tex:73,components/028_II_1_30_spaces_condition_A.tex:73,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,73,
fac:II:1:no:30:prop:2,FAC,30,proposition,fac:II:1:no:30,extsc Proposition 2.,extsc Proposition 2.,components/028_II_1_30_spaces_condition_A.tex:76,components/028_II_1_30_spaces_condition_A.tex:76,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,76,ext
fac:II:1:no:30:prop:3,FAC,30,proposition,fac:II:1:no:30,extsc Proposition 3.,extsc Proposition 3.,components/028_II_1_30_spaces_condition_A.tex:89,components/028_II_1_30_spaces_condition_A.tex:89,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/028_II_1_30_spaces_condition_A.tex,89,ext
fac:II:1:no:31,FAC,31,numbered_paragraph,fac:II:1,31. Locally closed subsets of affine space.,31. Locally closed subsets of affine space.,components/029_II_1_31_locally_closed_affine_subsets.tex:7,components/029_II_1_31_locally_closed_affine_subsets.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/029_II_1_31_locally_closed_affine_subsets.tex,7,affine
fac:II:1:no:31:prop:4,FAC,31,proposition,fac:II:1:no:31,extsc Proposition 4.,extsc Proposition 4.,components/029_II_1_31_locally_closed_affine_subsets.tex:33,components/029_II_1_31_locally_closed_affine_subsets.tex:33,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/029_II_1_31_locally_closed_affine_subsets.tex,33,affine;ext
fac:II:1:no:31:cor:prop:4,FAC,31,proposition,fac:II:1:no:31,extsc Corollary.,extsc Corollary.,components/029_II_1_31_locally_closed_affine_subsets.tex:46,components/029_II_1_31_locally_closed_affine_subsets.tex:46,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/029_II_1_31_locally_closed_affine_subsets.tex,46,affine;ext
fac:II:1:no:32,FAC,32,numbered_paragraph,fac:II:1,32. Regular maps.,32. Regular maps.,components/030_II_1_32_regular_maps.tex:7,components/030_II_1_32_regular_maps.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/030_II_1_32_regular_maps.tex,7,varieties
fac:II:1:no:32:def:item:a,FAC,32,definition,fac:II:1:no:32,fac II 1 no 32 def item a,fac II 1 no 32 def item a,components/030_II_1_32_regular_maps.tex:12,components/030_II_1_32_regular_maps.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/030_II_1_32_regular_maps.tex,12,varieties
fac:II:1:no:32:def:item:b,FAC,32,definition,fac:II:1:no:32,fac II 1 no 32 def item b,fac II 1 no 32 def item b,components/030_II_1_32_regular_maps.tex:13,components/030_II_1_32_regular_maps.tex:13,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/030_II_1_32_regular_maps.tex,13,varieties
fac:II:1:no:32:prop:5,FAC,32,proposition,fac:II:1:no:32,extsc Proposition 5.,extsc Proposition 5.,components/030_II_1_32_regular_maps.tex:18,components/030_II_1_32_regular_maps.tex:18,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/030_II_1_32_regular_maps.tex,18,ext;varieties
fac:II:1:no:33,FAC,33,numbered_paragraph,fac:II:1,33. Products.,33. Products.,components/031_II_1_33_products.tex:6,components/031_II_1_33_products.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/031_II_1_33_products.tex,6,
fac:II:1:no:33:prop:6,FAC,33,proposition,fac:II:1:no:33,extsc Proposition 6.,extsc Proposition 6.,components/031_II_1_33_products.tex:12,components/031_II_1_33_products.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/031_II_1_33_products.tex,12,ext
