id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
tohoku:claim:3.4.2:H1-bijection:surjectivity,Tohoku,163,claim,tohoku:section:3.4,"if L is locally isomorphic to F (for one readily sees that a sheaf locally isomorphic to a flabby sheaf is flabby). It is an epimorphism. Indeed, let (h ij ) be a 1-cocycle of H relative to an open covering (U i) of X . Since H 1(X, H) consists only of the neu",src/targets.csv + exact aligned layer segments,163,163,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,88,cech
tohoku:claim:3.4.2:u-properties,Tohoku,163,claim,tohoku:section:3.4,"This map does not preserve the multiplicative structures in general, but it satisfies the following conditions: (i) u is surjective, and two elements of P have the same image if and only if they are congruent under the right action of G , that is, if they defi",src/targets.csv + exact aligned layer segments,163,163,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,89,
tohoku:claim:cech-H2-counterexample-sheaf,Tohoku,178,claim,tohoku:section:3.8,"I claim that the sheaf F= Z C Y satisfies the required conditions. First, since H p(X, Z)=0 for p>0 by the end of 3.3, we have H 2(X, Z C Y )=H 1(X, Z Y)=H 1(Y, Z) . Let us show that this group is nonzero and, more precisely, isomorphic to Z . Indeed, there is",src/targets.csv + exact aligned layer segments,178,178,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,90,cech
tohoku:claim:closed-cover-star-neighborhood,Tohoku,180,claim,tohoku:section:3.9,"If R is a finite covering of X by closed sets, then O x( R) is an open neighborhood of x .",src/targets.csv + exact aligned layer segments,180,180,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,91,cech
tohoku:classification:coherent-extension-classes,Tohoku,219,classification,tohoku:section:5.6,"If A and B are two coherent analytic sheaves on which G acts, every analytic sheaf that is an extension of A by B is coherent. It follows that the classes of coherent G - O -sheaves that are extensions of A by B correspond to the elements of the complex vector",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,92,ext
tohoku:classification:equivariant-bundle-extensions,Tohoku,219,classification,tohoku:section:5.6,"It follows that the classes of extensions of an equivariant holomorphic bundle E by another such bundle F correspond naturally to the elements of Ext O,G 1 (X;O(E),O(F)) , which, by Corollary 1 to Theorem 5.6.3, is isomorphic to the vector space",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,93,ext
tohoku:comparison:cech-and-derived-cohomology,Tohoku,174,comparison,tohoku:section:3.8,"It follows that, if X is such that the H p can be regarded as the components of a cohomological functor, then these H p are canonically isomorphic to the functors H p . This is so if X is paracompact (cf., for example, [15, No. 25]), or if X is arbitrary but o",src/targets.csv + exact aligned layer segments,174,174,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,94,cech
tohoku:comparison:cech-derived-h1,Tohoku,162,comparison,tohoku:section:3.4,"It follows that, for a sheaf F of abelian groups, the group H 1(X,F) defined in [11] by the Čech method agrees with the group defined axiomatically in the present work, namely the first right satellite S 1 of on C X . Returning to the hypotheses of Proposition",src/targets.csv + exact aligned layer segments,162,162,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,95,cech
tohoku:comparison:cech-h2-injection,Tohoku,213,comparison,tohoku:section:5.5,"(and H 2(X;G,A) H 2(X;G,A) is injective, since one checks that E 2 0,n =0 for every n>0 ).",src/targets.csv + exact aligned layer segments,213,213,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,96,cech;injectives
tohoku:comparison:cech-to-equivariant-cohomology,Tohoku,212,comparison,tohoku:section:5.5,tohoku comparison cech-to-equivariant-cohomology,src/targets.csv + exact aligned layer segments,212,212,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,97,cech
tohoku:comparison:cohomology-and-filtered-limit,Tohoku,220,comparison,tohoku:section:5.7,"Of course, this spectral sequence is itself a spectral functor in A . In the most important cases (which we shall make explicit below) one can interchange H p(G,-) and . Since H q(X,A U)=H q(X,A) (Corollary 1 to Proposition 3.10.1), one then obtains the usual ",src/targets.csv + exact aligned layer segments,220,220,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,98,limits;spectral-sequence
tohoku:comparison:equivariant-ext-stalk-to-fiber,Tohoku,215,comparison,tohoku:section:5.6,tohoku comparison equivariant-ext-stalk-to-fiber,src/targets.csv + exact aligned layer segments,215,215,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,99,ext
tohoku:comparison:equivariant-hom-stalk-to-fiber,Tohoku,214;215,comparison,tohoku:section:5.6,tohoku comparison equivariant-hom-stalk-to-fiber,src/targets.csv + exact aligned layer segments,214,215,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,100,
tohoku:comparison:first-and-second-spectral-sequences-5.4,Tohoku,206,comparison,tohoku:section:5.4,"Thus the first spectral sequence gives us a means of reducing the determination of H *(Y,A G) to good knowledge of H *(X;G,A) , H *(X 0;G,A) , H *(Y 0,A G) , and the natural homomorphisms H *(X;G,A) H *(X 0;G,A) H *(Y 0,A G). The determination of the first two",src/targets.csv + exact aligned layer segments,206,206,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,101,spectral-sequence
tohoku:comparison:hom-to-p-a,Tohoku,197,comparison,tohoku:section:5.1,"Let B be any G - O -sheaf. An O -homomorphism from a G - O -module B to P(A) identifies with a family (v x) x X of O(x) -homomorphisms B(x) A x (as noted in 3.1), and this O -homomorphism is compatible with G if and only if the v x ``commute'' with G . It is t",src/targets.csv + exact aligned layer segments,197,197,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,102,
tohoku:comparison:spectral-sequences-iv-v,Tohoku,218,comparison,tohoku:section:5.6,"If G reduces to the identity, spectral sequences IV and V agree with the spectral sequence of Theorem 4.3.1. If X consists of a single point, spectral sequence IV is trivial, whereas spectral sequence V is not trivial in general and does not reduce to the prec",src/targets.csv + exact aligned layer segments,218,218,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,103,spectral-sequence
tohoku:comparison:trivial-action-g-o-modules,Tohoku,196,comparison,tohoku:section:5.1,"If G acts trivially on X , the category C O(G) may be interpreted as the category of O' -modules, where O' is a suitable sheaf of rings. For example, if G acts trivially on O , we have O'=O Z Z(G) , where Z(G) denotes the algebra of G over the ring Z of intege",src/targets.csv + exact aligned layer segments,196,196,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,104,
tohoku:conclusion:3.9.1,Tohoku,179,conclusion,tohoku:section:3.9,"Under these conditions, H i(A,F)=\ 0\ for every A S and 1 i n-1 . Moreover, if c n H n(A,F) , then c n is zero if and only if there is a finite subset L of R(A) such that the restriction of c n to every B R L is zero. Let us state at once the most interesting ",src/targets.csv + exact aligned layer segments,179,179,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,105,
tohoku:conclusion:coinduced-hom-acyclicity,Tohoku,216,conclusion,tohoku:section:5.6,"It is well known that H' is G -acyclic, whatever the G -module H may be; hence the same is true of H'' , q.e.d.",src/targets.csv + exact aligned layer segments,216,216,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,106,derived-functor
tohoku:conclusion:injective-g-o-embedding:p1,Tohoku,196;197,conclusion,tohoku:section:5.1,It follows in particular from Proposition 4.1 that every G - O -sheaf is isomorphic to a subsheaf of an injective G - O -module. It is important for the,src/targets.csv + exact aligned layer segments,196,197,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,107,injectives
tohoku:conclusion:lemma-5.6.2,Tohoku,217,conclusion,tohoku:section:5.6,"This completes the proof; a reader who still has doubts may spell out the proof in the case C=C O considered in the lemma, restricting, if preferred, to the ``purely algebraic'' case in which X consists of a single point.",src/targets.csv + exact aligned layer segments,217,217,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,108,
tohoku:conclusion:theorem-5.5.3:p1,Tohoku,208;209,conclusion,tohoku:section:5.5,"and a five-term exact sequence showing, among other things, that the preceding homomorphism",src/targets.csv + exact aligned layer segments,208,209,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,109,
tohoku:condition:3.9.1:A-n,Tohoku,179,condition,tohoku:section:3.9,"A(n) : H i( R,F)=0 for 1 i n and every R R(A) , A S .",src/targets.csv + exact aligned layer segments,179,179,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,110,
tohoku:condition:3.9.1:B-n-minus-1,Tohoku,179,condition,tohoku:section:3.9,"B(n-1) : For every A S and every c i H i(A,F) , with 1 i n-1 , there is a finite subset L of R(A) such that, if R L denotes the ``intersection'' covering of the coverings R L , the restriction of c i to every member B R L is zero.",src/targets.csv + exact aligned layer segments,179,179,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,111,cech
tohoku:condition:5.3:D,Tohoku,203,condition,tohoku:section:5.3,"(D) For every x X , the stabilizer G x of x is finite, and there exists a neighborhood V x of x such that, for every g G not in G x , one has g V x V x= .",src/targets.csv + exact aligned layer segments,203,203,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,112,
tohoku:condition:5.7.7-bis-essentially-constant,Tohoku,220,condition,tohoku:section:5.7,"c) The inductive system (H q(X,A U)) is ``essentially constant'' for every q ; that is, one can find a cofinal system (U i) such that the homomorphisms H q(X,A U i ) H q(X,A U j ) are isomorphisms.",src/targets.csv + exact aligned layer segments,220,220,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,113,
tohoku:condition:5.7.7-bis-finite-group,Tohoku,220,condition,tohoku:section:5.7,a) G is a finite group.,src/targets.csv + exact aligned layer segments,220,220,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,114,
tohoku:condition:5.7.7-bis-trivial-action,Tohoku,220,condition,tohoku:section:5.7,"b) G acts trivially on the H q(X,A U) , and the groups H p(G, Z) are of finite type.",src/targets.csv + exact aligned layer segments,220,220,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,115,
tohoku:conditions:acyclicity-cover-families,Tohoku,179,conditions,tohoku:section:3.9,"Assume in addition that one of the following three conditions holds (each of which allows the Leray--Cartan spectral sequence to be written for every covering R R(A) , with A S ): (i) the members of S are open; (ii) the members of S are closed and the covering",src/targets.csv + exact aligned layer segments,179,179,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,116,cech;derived-functor;spectral-sequence
tohoku:conditions:validity-5.7.7-bis,Tohoku,220,conditions,tohoku:section:5.7,Conditions for the validity of formula (5.7.7 bis).,src/targets.csv + exact aligned layer segments,220,220,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,117,
tohoku:consequence:edge-homomorphisms-five-term,Tohoku,217,consequence,tohoku:section:5.6,"The preceding spectral sequences yield edge homomorphisms and five-term exact sequences, which we shall not write down.",src/targets.csv + exact aligned layer segments,217,217,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,118,spectral-sequence
tohoku:construction:3.4.2:P-Fprime,Tohoku,162,construction,tohoku:section:3.4,tohoku construction 3.4.2 P-Fprime,src/targets.csv + exact aligned layer segments,162,162,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,119,
tohoku:construction:3.4.2:associated-P-bundle,Tohoku,163,construction,tohoku:section:3.4,"It follows from the preceding result that the fiber space E is isomorphic to the fiber space associated with a fiber space Q having structure sheaf P ; moreover, Q is determined up to isomorphism.",src/targets.csv + exact aligned layer segments,163,163,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,120,
tohoku:construction:3.4.2:dQ-obstruction,Tohoku,163,construction,tohoku:section:3.4,"From this situation and from the fiber space Q with structure sheaf P we will derive an element d(Q) H 1(X, F' Q) , where F' Q is the sheaf associated with Q and the given actions of P on F' , in such a way that d(Q)=0 if and only if the class c(Q) H 1(X,P) of",src/targets.csv + exact aligned layer segments,163,163,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,121,
tohoku:construction:R-filtration,Tohoku,168,construction,tohoku:section:3.6,Assume this condition on the f i and order them so that n 1 n 2 n k . Let R m ( 0 m k ) be the subsheaf of R generated by the sections f i with 1 i m . The R m form a finite increasing sequence of subsheaves of R .,src/targets.csv + exact aligned layer segments,168,168,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,122,
tohoku:construction:Vm-Ym,Tohoku,168,construction,tohoku:section:3.6,"For each m , let V m be the union of the U i with 1 i m , and set Y m=U m C V m-1 .",src/targets.csv + exact aligned layer segments,168,168,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,123,
tohoku:construction:associated-rho-torsor,Tohoku,164,construction,tohoku:section:3.4,"Consequently, for every fiber space E with structure sheaf P , there is a map of associated sheaves of sets A( ) E A( ) E A( ) E. Thus A( ) E becomes a sheaf of sets on which the sheaf of groups A( ) E acts on the right; more precisely, A( ) E is a principal r",src/targets.csv + exact aligned layer segments,164,164,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,124,
tohoku:construction:auxiliary-ring-u-x,Tohoku,197,construction,tohoku:section:5.1,"Now introduce the auxiliary ring U x generated by the algebra Z(G x) of G x and the ring O(x) , subject to the commutation relations gug -1 =u g (u O(x),\ g G x), where, to avoid confusion, u g denotes the transform of u by g G x . Then the A x are in fact U x",src/targets.csv + exact aligned layer segments,197,197,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,125,
tohoku:construction:canonical-map-inverse-direct:p1,Tohoku,198;199,construction,tohoku:section:5.1,"Conversely, start with a G -sheaf A on X and consider f -1 (f * G(A)) : a section of this sheaf over an open subset V consists of the data of a function",src/targets.csv + exact aligned layer segments,198,199,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,126,
tohoku:construction:canonical-resolvent-spectral-sequence,Tohoku,190,construction,tohoku:section:4.2,"We also have a resolvent functor for , for example the functor C(F) , where C(F) is the canonical resolution of F (cf. 2.3). Thus the spectral sequence ( Hom O( L ,B)) becomes explicit: it is the first spectral sequence of the bicomplex C( Hom O( L ,B)) , with",src/targets.csv + exact aligned layer segments,190,190,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,127,spectral-sequence
tohoku:construction:cartan-leray-fixed-cover:p1,Tohoku,174,construction,tohoku:section:3.8,"More precise results are related to the Cartan--Leray spectral sequence of a covering, as M. Cartan pointed out to me (whose idea I adopt here). Let U be a fixed open covering of X , and put C(F)=C( U,F) for every sheaf F . This gives a covariant left-exact fu",src/targets.csv + exact aligned layer segments,174,174,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,128,cech;exact-functor;spectral-sequence
tohoku:construction:cartan-leray-fixed-cover:p2,Tohoku,175,construction,tohoku:section:3.8,"R(H 0C) of the functor H 0C , whose initial term is",src/targets.csv + exact aligned layer segments,175,175,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,129,
tohoku:construction:cartan-resolution,Tohoku,160,construction,tohoku:section:3.3,"If is paracompactifying, another resolving functor for is obtained by taking a fixed resolution C of the constant sheaf Z by fine torsion-free sheaves and assigning to every F the complex of sheaves F C . This is a resolution of F , since C is torsion-free, an",src/targets.csv + exact aligned layer segments,160,160,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,130,
tohoku:construction:cech-cochain-complex,Tohoku,174,construction,tohoku:section:3.8,"for every open covering U=(U i) of X , one can form the complex",src/targets.csv + exact aligned layer segments,174,174,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,131,cech
tohoku:construction:cech-delta-functor,Tohoku,174,construction,tohoku:section:3.8,"But ( H 0, H 1) forms an exact -functor [15], [11]. Moreover, the H p are effaceable functors for p>0 :",src/targets.csv + exact aligned layer segments,174,174,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,132,cech;delta-functor
tohoku:construction:cohomology-support-comparison:p1,Tohoku,166,construction,tohoku:section:3.5,"Since G G X is exact, the groups H p (X,G X) form a cohomological functor on C Z . The universal cohomological functor (H p Z (Z,G)) agrees with it in degree 0, and therefore gives canonical homomorphisms",src/targets.csv + exact aligned layer segments,166,166,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,133,support
tohoku:construction:cohomology-support-comparison:p2,Tohoku,167,construction,tohoku:section:3.5,"that in degree 0 reduce to the one considered above); alternatively, starting from a sheaf F on X ,",src/targets.csv + exact aligned layer segments,167,167,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,134,support
tohoku:construction:coinduced-hom-module,Tohoku,215,construction,tohoku:section:5.6,"Then the G -module H x induced from the G x -module H x by contravariant extension of scalars is G -acyclic, as is well known; hence",src/targets.csv + exact aligned layer segments,215,215,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,135,derived-functor;ext
